datetime,reason,weight,is_member,author_name,message,processed_msg
2022-02-06 19:06:30,name_2_words_msg_jp,0,False,Ji Palmerin,同接ゴッコやってるんじゃないんだぞ！ ,['同接ゴッコやってるんじゃないんだぞ！']
2022-02-06 19:06:30,name_2_words_msg_jp,0,False,Laurynaw Saulsx,バーチャルの皮を被って、偽物のスウジを揃っても、現実から逃れられないよ,['バーチャルの皮を被って、偽物のスウジを揃っても、現実から逃れられないよ']
2022-02-06 19:06:32,name_2_words_msg_jp,0,False,Milersa Jonisa,ござるが山田の家にお見舞いにいって ,['ござるが山田の家にお見舞いにいって']
2022-02-06 19:06:32,name_2_words_msg_jp,0,False,Issy Palino,韓国人はいるだけで問題おこすからココ以上にヤバい事になるぞ ,['韓国人はいるだけで問題おこすからココ以上にヤバい事になるぞ']
2022-02-06 19:06:32,id_in_block_list,0,False,Julia Sanders,っぱホロライブは面白いな ,['っぱホロライブは面白いな']
2022-02-06 19:06:33,name_2_words_msg_jp,0,False,isaebala jaisnma,冷めちゃんは元から配信が適当になってたし、きっかけがあれば離反したメンバーは居るんじゃないかな ,['冷めちゃんは元から配信が適当になってたし、きっかけがあれば離反したメンバーは居るんじゃないかな']
2022-02-06 19:06:33,name_2_words_msg_jp,0,False,merin jella,ホロが高同接出したら単枠コラボだからとか企画だからとか難癖付けまくってた。そしてその内通常枠でも高同接出されるようになって完全に抜かれた ,['ホロが高同接出したら単枠コラボだからとか企画だからとか難癖付けまくってた。そしてその内通常枠でも高同接出されるようになって完全に抜かれた']
2022-02-06 19:06:33,name_2_words_msg_jp,0,False,belard hook,DLSS使えないゲームだと1070並みだから数年前に1070ti買って今だ現役の奴の勝ち ,['DLSS使えないゲームだと1070並みだから数年前に1070ti買って今だ現役の奴の勝ち']
2022-02-06 19:06:33,slow_mode_hit,0,False,薩尼,なんかこよだけ中身の格が違うよな,['なんかこよだけ中身の格が違うよな']
2022-02-06 19:06:33,slow_mode_hit,0,False,薩尼,アルスいなければ葛葉の奇襲で加賀美軍を撹乱できたのに葛葉の活躍を奪った罪,['アルスいなければ葛葉の奇襲で加賀美軍を撹乱できたのに葛葉の活躍を奪った罪']
2022-02-06 19:06:33,id_in_block_list,0,False,薩尼,勝ったのは～～？？？にじさんじ,['勝ったのは～～？？？にじさんじ']
2022-02-06 19:06:33,id_in_block_list,0,False,薩尼,俺のぺっさんが粧なんてするわけない,['俺のぺっさんが粧なんてするわけない']
2022-02-06 19:06:33,id_in_block_list,0,False,薩尼,多分この世で俺だけなんだろうなそんなこと思てるの,['多分この世で俺だけなんだろうなそんなこと思てるの']
2022-02-06 19:06:33,id_in_block_list,0,False,薩尼,中身最優先でホロの活動に手ぇ抜てると思われなければ箱推しはついてくるよ,['中身最優先でホロの活動に手ぇ抜てると思われなければ箱推しはついてくるよ']
2022-02-06 19:06:33,id_in_block_list,0,False,薩尼,初めあれだけぺこら煽ってたのにぺこらがみこ抜いてもみこ叩きはたして湧かないからマジでぺこアンの巣なんだろう,['初めあれだけぺこら煽ってたのにぺこらがみこ抜いてもみこ叩きはたして湧かないからマジでぺこアンの巣なんだろう']
2022-02-06 19:06:33,id_in_block_list,0,False,薩尼,みすばもコラボだから数字出てんのはわかる,['みすばもコラボだから数字出てんのはわかる']
2022-02-06 19:06:33,id_in_block_list,0,False,薩尼,ホロに入って人気になるのにも色々要因があるのにランドだけ呼ばわりはおかしいって話,['ホロに入って人気になるのにも色々要因があるのにランドだけ呼ばわりはおかしいって話']
2022-02-06 19:06:33,name_2_words_msg_jp,0,False,Upsana Guni, 今のは味付けが濃すぎて喧嘩してる ,['今のは味付けが濃すぎて喧嘩してる']
2022-02-06 19:06:33,id_in_block_list,0,False,薩尼,ENの客外人だからここで騒いでも意味ないだろ 英訳して外とアトルしてこい,"['ENの客外人だからここで騒いでも意味ないだろ', '英訳して外とアトルしてこい']"
2022-02-06 19:06:33,name_2_words_msg_jp,0,False,Elisa Bushgu,ラミィは食レポ系は本当に強いな ,['ラミィは食レポ系は本当に強いな']
2022-02-06 19:06:34,name_2_words_msg_jp,0,False,Clemencia Niebaum,だから多分ぺこらもフォトショですいちゃんと使ってる素材が違うんだと思う,['だから多分ぺこらもフォトショですいちゃんと使ってる素材が違うんだと思う']
2022-02-06 19:06:35,name_2_words_msg_jp,0,False,Marilene Tarter,絶対こいつら裏で「このムーブするとガッツリ稼げるよ！」って情報交換してんだろ ,['絶対こいつら裏で「このムーブするとガッツリ稼げるよ！」って情報交換してんだろ']
